key,Время замера,Температура
644,2019-05-28 13:43:43,1593.0
645,2019-05-28 14:05:42,1593.0
645,2019-05-28 14:15:20,1607.0
645,2019-05-28 14:26:04,1585.0
645,2019-05-28 14:33:34,1597.0
645,2019-05-28 14:40:30,1592.0
645,2019-05-28 14:47:16,1592.0
646,2019-05-28 14:57:03,1568.0
646,2019-05-28 15:01:04,1580.0
646,2019-05-28 15:07:53,1593.0
646,2019-05-28 15:14:29,1588.0
646,2019-05-28 15:18:24,1591.0
647,2019-05-28 15:29:40,1604.0
647,2019-05-28 15:37:09,1599.0
647,2019-05-28 15:43:57,1582.0
647,2019-05-28 16:00:43,1586.0
647,2019-05-28 16:07:58,1592.0
647,2019-05-28 16:15:11,1592.0
648,2019-05-28 16:17:58,1593.0
648,2019-05-28 16:27:47,1581.0
648,2019-05-28 16:38:33,1592.0
648,2019-05-28 16:47:54,1593.0
649,2019-05-28 16:56:47,1552.0
649,2019-05-28 17:03:34,1558.0
649,2019-05-28 17:13:34,1562.0
649,2019-05-28 17:19:36,1571.0
649,2019-05-28 17:28:43,1564.0
649,2019-05-28 17:34:09,1569.0
649,2019-05-28 17:41:35,1581.0
650,2019-05-28 18:04:16,1577.0
650,2019-05-28 18:11:44,1579.0
650,2019-05-28 18:22:18,1609.0
650,2019-05-28 18:33:50,1614.0
650,2019-05-28 18:41:55,1617.0
650,2019-05-28 18:59:12,1617.0
650,2019-05-28 19:06:49,1620.0
650,2019-05-28 19:37:37,1614.0
650,2019-05-28 19:43:06,1608.0
650,2019-05-28 19:46:02,1621.0
651,2019-05-28 19:47:02,1565.0
651,2019-05-28 19:55:44,1586.0
651,2019-05-28 20:01:42,1585.0
651,2019-05-28 20:19:57,1580.0
651,2019-05-28 20:23:56,1581.0
651,2019-05-28 20:33:11,1581.0
651,2019-05-28 20:41:54,1597.0
652,2019-05-28 20:46:13,1581.0
652,2019-05-28 20:51:38,1597.0
652,2019-05-28 21:01:20,1599.0
652,2019-05-28 21:06:56,1597.0
652,2019-05-28 21:47:20,1589.0
652,2019-05-28 21:51:49,1593.0
652,2019-05-28 22:05:43,1592.0
652,2019-05-28 22:14:28,1599.0
653,2019-05-28 22:15:28,1582.0
653,2019-05-28 22:26:06,1589.0
653,2019-05-28 22:32:17,1589.0
653,2019-05-28 22:50:36,1599.0
653,2019-05-28 22:53:49,1595.0
653,2019-05-28 23:04:36,1593.0
653,2019-05-28 23:13:42,1592.0
653,2019-05-28 23:21:32,1599.0
654,2019-05-28 23:25:58,1575.0
654,2019-05-28 23:32:10,1583.0
654,2019-05-28 23:36:57,1599.0
654,2019-05-28 23:43:51,1584.0
654,2019-05-28 23:49:33,1593.0
654,2019-05-28 23:56:49,1588.0
654,2019-05-29 00:01:08,1599.0
655,2019-05-29 00:02:36,1584.0
655,2019-05-29 00:07:49,1591.0
655,2019-05-29 00:16:27,1598.0
655,2019-05-29 00:20:38,1587.0
655,2019-05-29 00:28:14,1594.0
655,2019-05-29 00:34:23,1598.0
656,2019-05-29 00:39:10,1575.0
656,2019-05-29 00:44:45,1592.0
656,2019-05-29 00:56:07,1594.0
656,2019-05-29 01:07:12,1584.0
656,2019-05-29 01:14:29,1594.0
657,2019-05-29 01:27:44,1613.0
657,2019-05-29 01:36:00,1567.0
657,2019-05-29 02:07:03,1582.0
657,2019-05-29 02:21:23,1588.0
657,2019-05-29 02:39:51,1589.0
658,2019-05-29 02:43:33,1574.0
658,2019-05-29 02:50:00,1572.0
658,2019-05-29 02:54:25,1581.0
658,2019-05-29 02:59:04,1592.0
658,2019-05-29 03:06:03,1577.0
658,2019-05-29 03:25:56,1586.0
658,2019-05-29 03:32:20,1592.0
659,2019-05-29 03:42:18,1613.0
659,2019-05-29 03:48:40,1601.0
659,2019-05-29 03:57:35,1602.0
659,2019-05-29 04:03:42,1591.0
660,2019-05-29 04:33:44,1619.0
660,2019-05-29 04:40:21,1596.0
660,2019-05-29 04:47:19,1596.0
660,2019-05-29 05:05:39,1553.0
660,2019-05-29 05:16:30,1588.0
660,2019-05-29 05:21:22,1585.0
660,2019-05-29 05:31:04,1590.0
661,2019-05-29 05:34:55,1673.0
661,2019-05-29 07:03:41,1607.0
662,2019-05-29 07:04:41,1623.0
662,2019-05-29 07:16:53,1604.0
662,2019-05-29 07:29:38,1600.0
663,2019-05-29 10:08:15,1593.0
663,2019-05-29 10:12:16,1606.0
663,2019-05-29 10:18:36,1612.0
663,2019-05-29 10:29:18,1602.0
663,2019-05-29 10:34:36,1612.0
663,2019-05-29 10:53:30,1603.0
663,2019-05-29 11:01:51,1611.0
663,2019-05-29 11:06:22,1606.0
663,2019-05-29 11:11:53,1620.0
664,2019-05-29 11:12:53,1608.0
664,2019-05-29 11:16:54,1600.0
664,2019-05-29 11:23:59,1595.0
664,2019-05-29 11:28:11,1592.0
665,2019-05-29 11:46:11,1567.0
665,2019-05-29 11:58:35,1579.0
665,2019-05-29 12:05:32,1610.0
665,2019-05-29 12:16:53,1598.0
666,2019-05-29 12:17:53,1589.0
666,2019-05-29 12:20:52,1596.0
666,2019-05-29 12:32:20,1591.0
666,2019-05-29 12:38:07,1600.0
666,2019-05-29 12:43:11,1599.0
666,2019-05-29 12:47:37,1600.0
667,2019-05-29 12:58:03,1586.0
667,2019-05-29 13:03:10,1604.0
667,2019-05-29 13:07:59,1604.0
667,2019-05-29 13:12:48,1603.0
667,2019-05-29 13:21:17,1607.0
667,2019-05-29 13:24:59,1602.0
668,2019-05-29 13:33:15,1585.0
668,2019-05-29 13:38:37,1585.0
668,2019-05-29 13:46:28,1604.0
668,2019-05-29 13:50:34,1595.0
668,2019-05-29 13:57:45,1599.0
668,2019-05-29 14:03:04,1603.0
669,2019-05-29 14:11:49,1589.0
669,2019-05-29 14:18:54,1590.0
669,2019-05-29 14:24:26,1592.0
669,2019-05-29 14:29:57,1595.0
670,2019-05-29 14:35:11,1603.0
670,2019-05-29 14:40:38,1577.0
670,2019-05-29 14:48:04,1583.0
670,2019-05-29 14:54:44,1592.0
670,2019-05-29 15:04:19,1591.0
670,2019-05-29 15:09:07,1592.0
671,2019-05-29 15:22:50,1613.0
671,2019-05-29 15:28:59,1607.0
671,2019-05-29 15:34:28,1599.0
671,2019-05-29 15:38:14,1583.0
671,2019-05-29 15:53:45,1604.0
671,2019-05-29 15:58:50,1594.0
671,2019-05-29 16:07:28,1593.0
672,2019-05-29 16:15:11,1568.0
672,2019-05-29 16:19:21,1567.0
672,2019-05-29 16:26:15,1577.0
672,2019-05-29 16:32:59,1600.0
672,2019-05-29 16:38:18,1585.0
672,2019-05-29 16:43:37,1587.0
672,2019-05-29 16:46:03,1600.0
673,2019-05-29 16:57:30,1609.0
673,2019-05-29 17:02:44,1626.0
673,2019-05-29 17:07:32,1611.0
673,2019-05-29 17:12:32,1617.0
673,2019-05-29 17:17:55,1617.0
673,2019-05-29 17:30:09,1611.0
673,2019-05-29 17:36:47,1618.0
673,2019-05-29 17:42:01,1614.0
674,2019-05-29 17:55:46,1574.0
674,2019-05-29 17:59:53,1586.0
674,2019-05-29 18:07:24,1584.0
674,2019-05-29 18:13:24,1590.0
674,2019-05-29 18:20:14,1600.0
675,2019-05-29 18:22:55,1555.0
675,2019-05-29 18:31:05,1578.0
675,2019-05-29 18:36:46,1574.0
675,2019-05-29 18:44:34,1580.0
675,2019-05-29 18:48:28,1576.0
675,2019-05-29 18:56:22,1600.0
676,2019-05-29 19:08:01,1586.0
676,2019-05-29 19:14:42,1590.0
676,2019-05-29 19:19:41,1593.0
676,2019-05-29 19:26:39,1591.0
676,2019-05-29 19:31:19,1593.0
677,2019-05-29 19:51:40,1601.0
677,2019-05-29 19:59:39,1606.0
677,2019-05-29 20:08:10,1605.0
677,2019-05-29 20:14:08,1605.0
677,2019-05-29 20:25:13,1603.0
677,2019-05-29 20:32:42,1608.0
678,2019-05-29 20:41:29,1611.0
678,2019-05-29 20:52:06,1603.0
678,2019-05-29 21:00:16,1590.0
678,2019-05-29 21:09:14,1588.0
679,2019-05-29 21:12:48,1575.0
679,2019-05-29 21:19:41,1567.0
679,2019-05-29 21:45:05,1567.0
679,2019-05-29 21:54:29,1580.0
679,2019-05-29 22:07:34,1587.0
680,2019-05-29 22:13:07,1613.0
680,2019-05-29 22:20:27,1582.0
680,2019-05-29 22:24:31,1585.0
680,2019-05-29 22:42:15,1593.0
680,2019-05-29 22:53:07,1588.0
680,2019-05-29 23:03:00,1588.0
681,2019-05-29 23:51:09,1594.0
681,2019-05-30 00:01:36,1593.0
681,2019-05-30 00:09:36,1589.0
681,2019-05-30 00:18:32,1596.0
681,2019-05-30 00:21:33,1597.0
681,2019-05-30 00:27:04,1592.0
681,2019-05-30 00:33:20,1590.0
681,2019-05-30 00:39:49,1597.0
682,2019-05-30 02:20:34,1564.0
682,2019-05-30 02:27:14,1567.0
682,2019-05-30 02:37:16,1614.0
682,2019-05-30 02:44:21,1606.0
682,2019-05-30 03:15:19,1604.0
682,2019-05-30 03:23:21,1610.0
684,2019-05-30 03:24:21,1575.0
684,2019-05-30 03:29:42,1606.0
684,2019-05-30 03:32:35,1631.0
684,2019-05-30 03:37:28,1615.0
684,2019-05-30 03:44:12,1616.0
684,2019-05-30 03:52:10,1616.0
684,2019-05-30 03:56:05,1642.0
685,2019-05-30 04:03:29,1568.0
685,2019-05-30 04:09:12,1581.0
685,2019-05-30 04:17:28,1582.0
685,2019-05-30 04:26:21,1605.0
686,2019-05-30 04:40:31,1558.0
686,2019-05-30 04:46:56,1561.0
686,2019-05-30 04:51:22,1612.0
686,2019-05-30 05:17:19,1604.0
686,2019-05-30 05:25:08,1612.0
686,2019-05-30 05:44:48,1596.0
686,2019-05-30 05:49:26,1610.0
687,2019-05-30 05:50:26,1629.0
687,2019-05-30 05:57:34,1546.0
687,2019-05-30 06:58:00,1572.0
687,2019-05-30 07:00:17,1591.0
687,2019-05-30 07:06:27,1588.0
687,2019-05-30 07:10:21,1589.0
687,2019-05-30 07:14:41,1583.0
687,2019-05-30 07:28:00,1587.0
688,2019-05-30 07:29:00,1554.0
688,2019-05-30 07:35:07,1604.0
688,2019-05-30 07:40:26,1586.0
688,2019-05-30 07:46:19,1587.0
688,2019-05-30 07:54:39,1593.0
689,2019-05-30 08:54:20,1631.0
689,2019-05-30 09:06:24,1619.0
689,2019-05-30 09:16:33,1595.0
689,2019-05-30 09:30:08,1583.0
689,2019-05-30 09:42:38,1584.0
690,2019-05-30 10:00:05,1594.0
690,2019-05-30 10:06:25,1583.0
690,2019-05-30 10:10:43,1582.0
690,2019-05-30 10:22:38,1588.0
690,2019-05-30 10:34:36,1590.0
690,2019-05-30 10:43:20,1584.0
691,2019-05-30 10:56:42,1599.0
691,2019-05-30 11:02:06,1584.0
691,2019-05-30 11:10:36,1588.0
691,2019-05-30 11:15:20,1591.0
691,2019-05-30 11:38:54,1591.0
691,2019-05-30 11:41:11,1586.0
691,2019-05-30 11:46:41,1587.0
691,2019-05-30 11:53:53,1593.0
692,2019-05-30 12:00:11,1587.0
692,2019-05-30 12:06:09,1587.0
692,2019-05-30 12:10:16,1592.0
692,2019-05-30 12:15:09,1594.0
692,2019-05-30 12:19:44,1589.0
692,2019-05-30 12:27:59,1591.0
692,2019-05-30 12:32:13,1586.0
692,2019-05-30 12:39:50,1585.0
692,2019-05-30 12:42:38,1595.0
692,2019-05-30 12:47:31,1592.0
693,2019-05-30 13:06:05,1593.0
693,2019-05-30 13:11:01,1593.0
693,2019-05-30 13:21:24,1590.0
693,2019-05-30 13:25:11,1582.0
693,2019-05-30 13:43:37,1575.0
693,2019-05-30 13:53:44,1592.0
694,2019-05-30 13:54:44,1564.0
694,2019-05-30 13:58:14,1577.0
694,2019-05-30 14:03:59,1597.0
694,2019-05-30 14:07:05,1600.0
694,2019-05-30 14:10:54,1587.0
694,2019-05-30 14:17:56,1589.0
694,2019-05-30 14:21:55,1586.0
694,2019-05-30 14:25:34,1595.0
695,2019-05-30 14:35:46,1594.0
695,2019-05-30 14:43:30,1588.0
695,2019-05-30 14:47:39,1586.0
695,2019-05-30 14:56:36,1595.0
695,2019-05-30 15:02:12,1590.0
696,2019-05-30 15:51:24,1629.0
696,2019-05-30 15:55:46,1597.0
696,2019-05-30 16:06:59,1606.0
696,2019-05-30 16:09:44,1607.0
696,2019-05-30 16:14:53,1613.0
696,2019-05-30 16:20:09,1598.0
697,2019-05-30 16:40:12,1616.0
697,2019-05-30 16:45:51,1598.0
697,2019-05-30 16:52:33,1604.0
697,2019-05-30 16:57:25,1600.0
697,2019-05-30 17:01:45,1593.0
698,2019-05-30 17:33:30,1627.0
698,2019-05-30 17:37:34,1610.0
698,2019-05-30 17:44:32,1607.0
699,2019-05-30 18:24:07,1598.0
699,2019-05-30 18:29:05,1590.0
699,2019-05-30 18:37:12,1596.0
699,2019-05-30 18:40:44,1594.0
699,2019-05-30 18:46:24,1594.0
700,2019-05-30 19:12:45,1606.0
700,2019-05-30 19:17:00,1602.0
700,2019-05-30 19:35:21,1591.0
700,2019-05-30 19:45:11,1595.0
701,2019-05-30 19:55:10,1607.0
701,2019-05-30 20:00:28,1592.0
701,2019-05-30 20:12:42,1568.0
701,2019-05-30 20:19:20,1591.0
701,2019-05-30 20:27:43,1597.0
702,2019-05-30 20:48:55,1605.0
702,2019-05-30 20:57:20,1593.0
702,2019-05-30 21:05:15,1596.0
702,2019-05-30 21:13:09,1598.0
702,2019-05-30 21:23:37,1588.0
702,2019-05-30 21:28:08,1598.0
702,2019-05-30 21:34:49,1588.0
703,2019-05-30 21:41:33,1606.0
703,2019-05-30 21:46:10,1605.0
703,2019-05-30 22:06:43,1597.0
703,2019-05-30 22:19:13,1591.0
704,2019-05-30 22:21:28,1612.0
704,2019-05-30 22:28:52,1594.0
704,2019-05-30 22:53:20,1589.0
704,2019-05-30 22:57:29,1579.0
704,2019-05-30 23:01:56,1584.0
704,2019-05-30 23:10:22,1590.0
705,2019-05-30 23:24:24,1596.0
705,2019-05-30 23:31:41,1598.0
705,2019-05-30 23:48:46,1590.0
705,2019-05-30 23:52:32,1593.0
705,2019-05-31 00:00:56,1590.0
705,2019-05-31 00:09:18,1597.0
706,2019-05-31 00:30:07,1600.0
706,2019-05-31 00:39:05,1589.0
706,2019-05-31 00:51:47,1576.0
706,2019-05-31 01:00:07,1581.0
706,2019-05-31 01:04:20,1586.0
706,2019-05-31 01:12:49,1590.0
707,2019-05-31 01:30:29,1561.0
707,2019-05-31 01:36:36,1561.0
707,2019-05-31 01:45:53,1580.0
707,2019-05-31 01:52:41,1585.0
707,2019-05-31 01:58:56,1587.0
707,2019-05-31 02:05:39,1582.0
707,2019-05-31 02:11:47,1590.0
708,2019-05-31 02:24:42,1552.0
708,2019-05-31 02:31:27,1553.0
708,2019-05-31 02:42:46,1565.0
708,2019-05-31 02:49:29,1578.0
708,2019-05-31 02:52:50,1587.0
708,2019-05-31 02:59:19,1590.0
708,2019-05-31 03:05:53,1572.0
708,2019-05-31 03:09:52,1570.0
708,2019-05-31 03:15:39,1592.0
709,2019-05-31 03:28:12,1561.0
709,2019-05-31 03:32:35,1559.0
709,2019-05-31 03:38:39,1570.0
709,2019-05-31 03:46:35,1564.0
709,2019-05-31 03:57:46,1584.0
709,2019-05-31 04:01:39,1589.0
709,2019-05-31 04:07:29,1600.0
709,2019-05-31 04:10:36,1600.0
709,2019-05-31 04:15:39,1580.0
709,2019-05-31 04:19:26,1586.0
709,2019-05-31 04:24:30,1598.0
711,2019-05-31 07:08:11,1650.0
711,2019-05-31 07:11:40,1657.0
711,2019-05-31 07:15:51,1658.0
711,2019-05-31 07:22:00,1665.0
711,2019-05-31 07:28:32,1675.0
712,2019-05-31 07:45:24,1645.0
712,2019-05-31 07:51:09,1647.0
712,2019-05-31 08:08:38,1641.0
712,2019-05-31 08:19:54,1646.0
713,2019-05-31 08:28:10,1653.0
713,2019-05-31 08:33:08,1651.0
713,2019-05-31 08:40:24,1648.0
714,2019-05-31 09:04:34,1647.0
714,2019-05-31 09:07:50,1630.0
714,2019-05-31 09:12:50,1637.0
714,2019-05-31 09:17:56,1647.0
715,2019-05-31 09:35:21,1633.0
715,2019-05-31 09:39:17,1627.0
715,2019-05-31 09:47:23,1630.0
715,2019-05-31 09:54:14,1642.0
716,2019-05-31 11:41:05,1654.0
716,2019-05-31 11:48:19,1651.0
716,2019-05-31 12:10:56,1641.0
716,2019-05-31 12:13:40,1634.0
716,2019-05-31 12:18:55,1620.0
716,2019-05-31 12:28:23,1617.0
717,2019-05-31 12:29:23,1566.0
717,2019-05-31 12:35:17,1574.0
717,2019-05-31 12:42:25,1575.0
717,2019-05-31 12:52:44,1574.0
717,2019-05-31 12:56:21,1593.0
718,2019-05-31 13:12:42,1591.0
718,2019-05-31 13:17:19,1591.0
718,2019-05-31 13:19:39,1590.0
718,2019-05-31 13:29:02,1594.0
718,2019-05-31 13:31:57,1587.0
718,2019-05-31 13:39:38,1591.0
718,2019-05-31 13:52:32,1590.0
718,2019-05-31 13:58:06,1592.0
719,2019-05-31 13:59:59,1568.0
719,2019-05-31 14:07:07,1591.0
719,2019-05-31 14:11:49,1598.0
719,2019-05-31 14:18:33,1584.0
719,2019-05-31 14:23:17,1593.0
719,2019-05-31 14:26:37,1595.0
720,2019-05-31 14:34:18,1587.0
720,2019-05-31 14:41:17,1600.0
720,2019-05-31 14:44:01,1595.0
720,2019-05-31 14:50:33,1590.0
720,2019-05-31 14:56:21,1597.0
721,2019-05-31 15:01:14,1570.0
721,2019-05-31 15:09:31,1585.0
721,2019-05-31 15:16:26,1586.0
721,2019-05-31 15:23:10,1584.0
721,2019-05-31 15:27:15,1579.0
721,2019-05-31 15:32:05,1589.0
722,2019-05-31 15:37:13,1609.0
722,2019-05-31 15:41:40,1606.0
722,2019-05-31 15:49:41,1598.0
722,2019-05-31 15:54:27,1594.0
723,2019-05-31 16:15:59,1608.0
723,2019-05-31 16:25:08,1587.0
723,2019-05-31 16:36:54,1595.0
723,2019-05-31 16:47:25,1593.0
723,2019-05-31 16:54:18,1601.0
723,2019-05-31 17:02:13,1597.0
724,2019-05-31 17:03:30,1604.0
724,2019-05-31 17:08:36,1583.0
724,2019-05-31 17:20:55,1588.0
724,2019-05-31 17:26:48,1590.0
724,2019-05-31 17:31:45,1593.0
725,2019-05-31 17:56:54,1605.0
725,2019-05-31 18:01:50,1592.0
725,2019-05-31 18:15:54,1599.0
725,2019-05-31 18:20:48,1600.0
725,2019-05-31 18:29:08,1599.0
726,2019-05-31 18:39:46,1622.0
726,2019-05-31 18:45:22,1593.0
726,2019-05-31 19:11:56,1601.0
726,2019-05-31 19:20:35,1606.0
726,2019-05-31 19:28:15,1602.0
726,2019-05-31 19:38:13,1596.0
727,2019-05-31 19:39:13,1610.0
727,2019-05-31 19:41:44,1611.0
727,2019-05-31 19:44:00,1621.0
727,2019-05-31 19:53:46,1610.0
727,2019-05-31 19:59:19,1613.0
727,2019-05-31 20:04:56,1618.0
727,2019-05-31 20:16:53,1612.0
727,2019-05-31 20:22:14,1615.0
728,2019-05-31 20:26:59,1577.0
728,2019-05-31 20:36:48,1581.0
728,2019-05-31 20:40:50,1595.0
728,2019-05-31 20:48:09,1600.0
728,2019-05-31 20:53:18,1585.0
729,2019-05-31 21:07:54,1597.0
729,2019-05-31 21:19:12,1586.0
729,2019-05-31 21:31:24,1590.0
730,2019-05-31 21:39:03,1545.0
730,2019-05-31 21:45:41,1558.0
730,2019-05-31 21:53:43,1573.0
730,2019-05-31 22:00:11,1561.0
730,2019-05-31 22:05:30,1585.0
731,2019-05-31 22:13:24,1531.0
731,2019-05-31 22:16:42,1542.0
731,2019-05-31 22:30:19,1569.0
731,2019-05-31 22:32:04,1574.0
731,2019-05-31 22:41:25,1563.0
731,2019-05-31 22:45:02,1556.0
731,2019-05-31 22:51:53,1558.0
731,2019-05-31 22:54:27,1584.0
732,2019-05-31 23:03:30,1600.0
732,2019-05-31 23:31:58,1590.0
733,2019-05-31 23:32:58,1574.0
733,2019-05-31 23:37:53,1559.0
733,2019-05-31 23:47:33,1568.0
733,2019-05-31 23:54:26,1579.0
733,2019-05-31 23:59:55,1593.0
733,2019-06-01 00:05:04,1588.0
733,2019-06-01 00:07:44,1577.0
733,2019-06-01 00:11:23,1590.0
734,2019-06-01 00:30:34,1591.0
734,2019-06-01 00:37:39,1587.0
734,2019-06-01 00:46:23,1589.0
734,2019-06-01 00:53:39,1591.0
734,2019-06-01 00:57:38,1593.0
734,2019-06-01 01:04:01,1596.0
734,2019-06-01 01:11:00,1596.0
735,2019-06-01 01:27:01,1598.0
735,2019-06-01 01:32:29,1600.0
735,2019-06-01 01:48:29,1598.0
735,2019-06-01 01:59:28,1588.0
735,2019-06-01 02:09:00,1606.0
735,2019-06-01 02:10:59,1594.0
735,2019-06-01 02:17:33,1593.0
736,2019-06-01 02:23:34,1576.0
736,2019-06-01 02:28:14,1585.0
736,2019-06-01 02:39:03,1599.0
736,2019-06-01 02:45:04,1596.0
736,2019-06-01 02:52:46,1616.0
737,2019-06-01 03:10:26,1609.0
737,2019-06-01 03:18:37,1593.0
737,2019-06-01 03:28:26,1583.0
737,2019-06-01 03:36:43,1587.0
737,2019-06-01 03:41:59,1593.0
737,2019-06-01 03:49:41,1589.0
738,2019-06-01 03:55:37,1573.0
738,2019-06-01 04:01:25,1562.0
738,2019-06-01 04:10:15,1581.0
738,2019-06-01 04:14:57,1579.0
738,2019-06-01 04:19:49,1571.0
738,2019-06-01 04:25:15,1582.0
739,2019-06-01 04:54:10,1594.0
739,2019-06-01 05:04:22,1591.0
739,2019-06-01 05:13:45,1586.0
739,2019-06-01 05:21:20,1586.0
740,2019-06-01 09:02:06,1596.0
740,2019-06-01 09:09:27,1585.0
740,2019-06-01 09:19:52,1576.0
740,2019-06-01 09:25:50,1593.0
740,2019-06-01 09:31:26,1593.0
741,2019-06-01 09:43:17,1589.0
741,2019-06-01 09:51:04,1599.0
741,2019-06-01 10:00:43,1583.0
741,2019-06-01 10:08:26,1596.0
741,2019-06-01 10:13:56,1604.0
742,2019-06-01 10:18:17,1628.0
742,2019-06-01 10:24:05,1606.0
742,2019-06-01 10:35:35,1617.0
742,2019-06-01 10:44:28,1615.0
742,2019-06-01 10:51:21,1620.0
743,2019-06-01 11:14:15,1574.0
743,2019-06-01 11:21:35,1580.0
743,2019-06-01 11:48:59,1595.0
743,2019-06-01 12:05:04,1586.0
743,2019-06-01 12:08:03,1588.0
743,2019-06-01 12:11:42,1583.0
743,2019-06-01 12:23:33,1599.0
744,2019-06-01 12:33:28,1569.0
744,2019-06-01 12:41:40,1577.0
744,2019-06-01 12:47:19,1582.0
745,2019-06-01 12:52:37,1620.0
745,2019-06-01 13:00:41,1586.0
745,2019-06-01 13:09:18,1576.0
745,2019-06-01 13:17:59,1591.0
745,2019-06-01 13:27:03,1581.0
746,2019-06-01 13:47:04,1588.0
746,2019-06-01 13:53:40,1580.0
746,2019-06-01 13:57:22,1579.0
746,2019-06-01 14:07:10,1586.0
746,2019-06-01 14:15:37,1583.0
746,2019-06-01 14:28:42,1586.0
746,2019-06-01 14:36:28,1585.0
747,2019-06-01 15:12:32,1569.0
747,2019-06-01 15:18:23,1579.0
747,2019-06-01 15:35:32,1583.0
747,2019-06-01 15:44:40,1575.0
747,2019-06-01 15:51:55,1585.0
748,2019-06-01 15:52:59,1585.0
748,2019-06-01 16:00:20,1597.0
748,2019-06-01 16:17:37,1578.0
748,2019-06-01 16:23:52,1578.0
748,2019-06-01 16:27:31,1578.0
748,2019-06-01 16:34:36,1585.0
749,2019-06-01 16:42:02,1593.0
749,2019-06-01 16:47:03,1598.0
749,2019-06-01 16:52:38,1593.0
749,2019-06-01 16:56:36,1589.0
750,2019-06-01 17:13:36,1591.0
750,2019-06-01 17:19:03,1581.0
750,2019-06-01 17:36:16,1581.0
750,2019-06-01 17:44:28,1590.0
750,2019-06-01 17:46:55,1590.0
751,2019-06-01 17:47:55,1587.0
751,2019-06-01 17:55:19,1588.0
751,2019-06-01 18:02:34,1584.0
751,2019-06-01 18:06:03,1571.0
751,2019-06-01 18:17:12,1586.0
751,2019-06-01 18:25:23,1579.0
751,2019-06-01 18:35:18,1588.0
752,2019-06-01 18:37:24,1557.0
752,2019-06-01 18:43:06,1584.0
752,2019-06-01 18:56:58,1582.0
752,2019-06-01 19:00:53,1573.0
752,2019-06-01 19:09:37,1580.0
752,2019-06-01 19:15:20,1584.0
753,2019-06-01 19:19:25,1577.0
753,2019-06-01 19:23:54,1593.0
753,2019-06-01 19:28:12,1616.0
753,2019-06-01 19:40:40,1603.0
753,2019-06-01 19:47:35,1596.0
753,2019-06-01 19:55:53,1608.0
754,2019-06-01 19:57:49,1586.0
754,2019-06-01 20:04:11,1584.0
754,2019-06-01 20:19:52,1585.0
754,2019-06-01 20:26:35,1585.0
754,2019-06-01 20:33:34,1586.0
755,2019-06-01 20:37:36,1584.0
755,2019-06-01 20:44:08,1580.0
755,2019-06-01 20:56:43,1575.0
755,2019-06-01 21:04:26,1582.0
755,2019-06-01 21:13:06,1580.0
756,2019-06-01 21:16:10,1575.0
756,2019-06-01 21:23:07,1572.0
756,2019-06-01 21:29:55,1578.0
756,2019-06-01 21:37:08,1581.0
756,2019-06-01 21:41:51,1580.0
756,2019-06-01 21:47:39,1585.0
757,2019-06-02 02:38:42,1603.0
757,2019-06-02 02:43:52,1608.0
757,2019-06-02 02:52:06,1613.0
757,2019-06-02 02:56:01,1611.0
757,2019-06-02 03:02:00,1614.0
757,2019-06-02 03:05:55,1615.0
757,2019-06-02 03:09:26,1613.0
758,2019-06-02 03:43:51,1627.0
758,2019-06-02 03:49:31,1625.0
758,2019-06-02 03:56:33,1603.0
758,2019-06-02 04:18:39,1593.0
758,2019-06-02 04:30:32,1595.0
758,2019-06-02 04:35:21,1587.0
758,2019-06-02 04:45:02,1588.0
759,2019-06-02 04:46:02,1602.0
759,2019-06-02 04:54:03,1598.0
759,2019-06-02 05:17:40,1600.0
759,2019-06-02 05:22:23,1617.0
759,2019-06-02 05:39:56,1615.0
759,2019-06-02 05:43:42,1626.0
759,2019-06-02 05:52:13,1622.0
759,2019-06-02 06:01:08,1620.0
760,2019-06-02 06:04:48,1588.0
760,2019-06-02 06:08:24,1591.0
760,2019-06-02 06:15:10,1596.0
760,2019-06-02 06:19:31,1593.0
760,2019-06-02 06:25:23,1595.0
760,2019-06-02 06:28:58,1596.0
761,2019-06-02 06:54:49,1599.0
761,2019-06-02 07:03:17,1599.0
761,2019-06-02 07:11:56,1583.0
761,2019-06-02 07:22:33,1584.0
761,2019-06-02 07:26:30,1590.0
761,2019-06-02 07:33:07,1590.0
762,2019-06-02 07:46:46,1639.0
762,2019-06-02 07:54:16,1616.0
762,2019-06-02 08:05:52,1601.0
762,2019-06-02 08:13:29,1594.0
762,2019-06-02 08:22:50,1592.0
762,2019-06-02 08:31:32,1594.0
763,2019-06-02 09:55:12,1599.0
763,2019-06-02 09:59:20,1591.0
763,2019-06-02 10:10:00,1589.0
763,2019-06-02 10:17:47,1590.0
763,2019-06-02 10:20:04,1596.0
763,2019-06-02 10:26:36,1595.0
764,2019-06-02 10:46:01,1637.0
764,2019-06-02 10:52:46,1623.0
764,2019-06-02 11:07:53,1619.0
764,2019-06-02 11:12:10,1619.0
764,2019-06-02 11:18:58,1622.0
764,2019-06-02 11:26:23,1620.0
765,2019-06-02 11:37:02,1652.0
765,2019-06-02 11:50:37,1624.0
765,2019-06-02 12:02:38,1596.0
767,2019-06-02 12:41:39,1609.0
767,2019-06-02 12:47:53,1607.0
767,2019-06-02 13:05:20,1593.0
767,2019-06-02 13:14:52,1597.0
768,2019-06-02 13:15:52,1613.0
768,2019-06-02 13:22:47,1601.0
768,2019-06-02 13:27:23,1600.0
